Datum och tid för uttag,Register/källa,Titel,Diagramrubrik,Indikator-Id,Mätperiod,Periodtyp,Regionskod,Enhetskod,Enhetstyp,Enhetsnamn,Ålder,Kön/Totalt,Måttenhet,Värde
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-06,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1954
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-05,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1942
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-04,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1954
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-03,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,2002
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-02,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1663
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-01,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,2055
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-12,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1907
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-11,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1826
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-10,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1894
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-09,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1773
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-08,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1850
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-07,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1748
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-06,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1734
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-05,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1701
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-04,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1450
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-03,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1544
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-02,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1681
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-01,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1958
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-12,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1662
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-11,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1763
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-10,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1849
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-09,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1731
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-08,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1813
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-07,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1753
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-06,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1717
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-05,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1877
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-04,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1722
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-03,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1739
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-02,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1589
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-01,Månad,1,1,Region,Stockholm,Alla,Totalt,Antal,1787
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2023-07,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,496
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2023-06,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,504
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2023-05,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,542
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2023-04,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,511
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2023-03,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,559
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2023-02,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,527
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2023-01,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,543
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-12,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,521
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-11,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,550
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-10,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,580
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-09,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,558
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-08,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,559
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-07,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,495
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-06,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,509
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-05,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,537
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-04,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,471
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-03,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,532
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-02,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,443
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-01,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,482
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-12,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,456
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-11,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,526
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-10,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,493
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-09,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,483
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-08,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,498
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-07,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,503
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-06,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,449
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-05,Månad,3,3,Region,Uppsala,Alla,Totalt,Antal,493
